 11/19 8/11	冬やからエアコンないと死にそう
10:14	ゆうげん	あすかのも
10:14	あすか 11/19 8/11	うん、使えそう
10:14	あすか 11/19 8/11	私のお気に入りのパンツの色違いってブラウンやっけ？
10:15	ゆうげん	そそ
10:15	ゆうげん	あ
10:15	ゆうげん	入れ忘れたか
10:15	ゆうげん	手で持ってくわ
10:15	ゆうげん	入れ忘れてる
10:15	あすか 11/19 8/11	ありがとう〜
10:16	あすか 11/19 8/11	さくら(ぜんちゃんママ)が私と全く同じの買ったらしくて、会う時被ったら恥ずいから同じのはくのやめよな〜(笑)とか話しててんけど、あのパンツ気に入ってたから色違い嬉しい、(笑)
10:17	ゆうげん	アスカのパンツね
10:17	あすか 11/19 8/11	？
10:18	ゆうげん	被ったパンツ
10:18	あすか 11/19 8/11	被ったというか、前会った時にあのパンツとスウェット着ていったらさくらも全く同じ上下買ってた！(笑)
10:19	あすか 11/19 8/11	ぷちみぐマジで触り心地やばいね
10:19	あすか 11/19 8/11	パンツとかビビった、、
10:20	あすか 11/19 8/11	ベレー帽も、ブラウン似合ってたから黒も狙ってるのーってぷちみぐスタッフの方とも話してたから嬉しすぎ！
10:49	あすか 11/19 8/11	ユニバの時ってもう服決めてたりする？
10:51	ゆうげん	よかったよかった
10:51	ゆうげん	まだ全然きめてない
10:51	あすか 11/19 8/11	[写真]
10:51	あすか 11/19 8/11	これ着ない？
10:53	ゆうげん	ん?
10:53	ゆうげん	かったん?
10:55	あすか 11/19 8/11	そうなの！私の個人の口座に残ってた5000とちまちま貯めてたやつでパパへのお誕生日プレゼントも込めて
10:55	ゆうげん	ナギの分も?
10:57	あすか 11/19 8/11	ナギの分も！
10:57	あすか 11/19 8/11	3人オソロ
10:57	あすか 11/19 8/11	ちなみにひーちゃんたちもww
10:57	あすか 11/19 8/11	[写真]
10:57	ゆうげん	めっちゃ可愛いけど寒ない?
10:58	あすか 11/19 8/11	なんか羽織りたい
10:58	あすか 11/19 8/11	ナギはぷちみぐのベスト着せよかなぁて思ってた
10:59	ゆうげん	あすかは?
11:01	ゆうげん	俺はいい感じのベス全部
11:01	ゆうげん	ベスト全部倉庫や
11:03	あすか 11/19 8/11	大人はベストやと寒そう、、
11:04	あすか 11/19 8/11	夜が寒いよな
11:04	ゆうげん	パンツの色はバラバラでいい?
11:04	あすか 11/19 8/11	うん、パンツはおまかせする
11:49	ゆうげん	羽織どうしよ
13:05	あすか 11/19 8/11	前ゆーくんが言ってたやつは？
13:06	あすか 11/19 8/11	それか中にタートルネック着てベスト持っとくか
14:55	ゆうげん	キルトカーディガン?
14:55	ゆうげん	タートルネックか
15:00	ゆうげん	あ
15:00	ゆうげん	俺テスト日12/18になった
15:00	ゆうげん	第1候補埋まってたみたいで
15:00	ゆうげん	第2候補になった
15:01	あすか 11/19 8/11	"そうそう〜
それのどっちかとかかなー？"
15:01	あすか 11/19 8/11	そうなんか
15:02	ゆうげん	引渡しギリギリ
15:02	あすか 11/19 8/11	引渡しとかその辺かな？バタバタしそうやね
15:02	ゆうげん	しゃあない
15:02	ゆうげん	頑張るわ
15:02	あすか 11/19 8/11	いつなんやろうね、引渡し
15:02	ゆうげん	10日台がいいな
15:02	あすか 11/19 8/11	パパ何日間かこっちおれるように調整したりするの？
15:03	あすか 11/19 8/11	"それな〜
早めがいい、クリスマスとか年末はゆっくりしたい"
15:03	ゆうげん	あんまぎりやと
15:03	ゆうげん	バタバタするもんな
15:04	あすか 11/19 8/11	そうなんよ、何かと買い物もあるし家電持ってきてもらったりもあるし片付けだって終わらせたいし！
16:14	ゆうげん	まじ今どこまで進んでるんだろうね
16:19	あすか 11/19 8/11	19日チラッと中も見たいね
16:19	あすか 11/19 8/11	"19日作業してはるかな？
ちょっと差し入れしたいなぁ"
16:20	ゆうげん	今何してるんだろうんr
16:21	あすか 11/19 8/11	家づくり？
16:21	あすか 11/19 8/11	外から見た感じは外壁貼り始めてるのと中は柱じゃなくて壁ができ始めてた
16:22	ゆうげん	お
16:22	ゆうげん	壁ね
16:28	あすか 11/19 8/11	そうそう〜まだクロスは貼られてなさげ
17:20	ゆうげん	また入りたい
18:58	あすか 11/19 8/11	ね、入りたいね
20:01	ゆうげん	服込めてーー
20:01	ゆうげん	はおり
20:06	あすか 11/19 8/11	悩むねぇ
20:17	ゆうげん	ナギ
20:17	ゆうげん	2着持っていけば?
20:17	ゆうげん	2パターン
20:23	あすか 11/19 8/11	アウター？
20:47	ゆうげん	はおり
21:01	あすか 11/19 8/11	羽織りをツーパターン？
21:05	ゆうげん	俺らはワンパターン
21:05	ゆうげん	ナギが2以上パターン
21:17	あすか 11/19 8/11	着替えさせるの大変やし荷物多なるよ

2022/11/14(月)
06:42	ゆうげん	おはよう
06:42	ゆうげん	服装はまあ
06:42	ゆうげん	一種類でいいか
08:19	ゆうげん	メルカリ
08:19	ゆうげん	10万くらいたまったけど
08:20	ゆうげん	ピアノと電動自転車どっちが先欲しい?
08:44	あすか 11/19 8/11	おはよう
08:44	あすか 11/19 8/11	うん、服はいいかな
08:45	あすか 11/19 8/11	とりあえず置いとくのがいいかな？家建ったら細々したのも結構いるし、、
08:46	あすか 11/19 8/11	あ、あとさ、児童手当とかあるやんね？？この話するの3回目くらい？やけど、まだこっちに送ってない？
08:47	あすか 11/19 8/11	いつもアプリで確認してアプリに反映されてないバグなのかゆー君が送ってないのかわからんくて戸惑うw
08:48	ゆうげん	あれ1回
08:48	ゆうげん	保険の引き落としで吹っ飛んでるけど
08:48	ゆうげん	また別で出張旅費の生産でお金戻るからそれ渡そうと思ってた
08:49	あすか 11/19 8/11	児童手当と、プラスで入れれるん？？
08:49	あすか 11/19 8/11	保険って毎月どれくらいやっけ今
08:50	ゆうげん	"ううん
児童手当が保険のボーナス払い分9万くらいので飛んでたから"
08:50	ゆうげん	出張旅費8万戻るから
08:50	ゆうげん	それを代わりに渡す
08:52	あすか 11/19 8/11	児童手当6万とかやった？
08:53	あすか 11/19 8/11	8万そのままってこと？
08:53	あすか 11/19 8/11	保険通常いくらでボーナス払いいくらやっけ？？
08:54	ゆうげん	保険普段は
08:55	ゆうげん	3.5くらい
08:56	あすか 11/19 8/11	そなのね
08:56	あすか 11/19 8/11	お金の出入り任せててごめんね
08:57	ゆうげん	別居やし口座いっぱいやし
08:57	ゆうげん	しゃあない
08:57	あすか 11/19 8/11	結局さ、マイホームってローンとプラスでいくらはらうんやっけ？
09:26	ゆうげん	それは
09:27	ゆうげん	合計?
09:27	ゆうげん	月々?
09:37	あすか 11/19 8/11	"ローンいくらで組めたっけ？
そこにプラスでいくらいるっけ？"
09:38	あすか 11/19 8/11	組めるローン額超えたやんな？その超えた分っていくらやっけ？
09:39	ゆうげん	"5800で組んで
5960-5980やったと思う"
11:30	あすか 11/19 8/11	"JA？のやつと、労金の中の
お金で賄えるんやっけ？？"
11:30	ゆうげん	130-140まかなう予定
11:31	あすか 11/19 8/11	JAと労金のでいけるんやんな？？
11:31	ゆうげん	"うん
足りるよ"
12:07	あすか 11/19 8/11	おけです
12:08	あすか 11/19 8/11	ナギ誕生日にもらってたお金置いてたからそのお金でアンパンマンの病院セット買った
12:08	あすか 11/19 8/11	[動画]
12:08	あすか 11/19 8/11	[動画]
12:08	あすか 11/19 8/11	[写真]
12:09	ゆうげん	注射やでー言ってるんか
12:10	あすか 11/19 8/11	うん、赤ちゃん注射するねーって
12:10	あすか 11/19 8/11	"ポンポンするとき、
うんうん、うんうん、て
言うww"
12:10	ゆうげん	なんのウンウン
12:11	あすか 11/19 8/11	(・∀・)ﾜｶﾗﾝｹﾄﾞ
12:11	あすか 11/19 8/11	今日なぎ水痘ワクチン打ってきた
12:11	あすか 11/19 8/11	今月中にインフルも打ちたいな
12:11	ゆうげん	自分も注射打ったのね
12:11	あすか 11/19 8/11	インフルコロナ同時にかかる人もちらほらおるよな
12:12	ゆうげん	どれはきついね
12:12	ゆうげん	それ
12:12	あすか 11/19 8/11	今日、病院にも張り紙してた、インフルコロナ同時にかかることあるって
12:12	あすか 11/19 8/11	ひなの友だちのお父さんやったかな？同時にかかったって言ってた
12:13	あすか 11/19 8/11	今、熱出て病院行ったらインフルとコロナ両方検査するねんけど、私らはコロナだけ陽性やった
12:13	あすか 11/19 8/11	インフルも予防接種打っとかななー、お金かかるけど……
12:42	ゆうげん	それがええで
12:42	ゆうげん	いくらくらいやっけ
12:42	ゆうげん	4000?
13:07	あすか 11/19 8/11	それくらいかな？また電話してみる、病院に
13:18	あすか 11/19 8/11	[動画]
13:18	あすか 11/19 8/11	"スリーコインズ、
クリスマス第1弾あんまりやったんやけど第2弾可愛すぎる"
13:22	あすか 11/19 8/11	そういえばゆー君が買ってくれてたウッドフェンス(ツリーの足隠し)なんかボロボロしてた(笑)
13:30	ゆうげん	お願いね
13:31	ゆうげん	え
13:31	ゆうげん	ボロボロって?
13:31	ゆうげん	どんな感じ?
13:31	ゆうげん	あれやったら返品依頼出すで
13:35	あすか 11/19 8/11	こういう商品を選んだんかなって思ったけど、私的にはめっちゃ気になる
13:35	あすか 11/19 8/11	[写真]
13:36	ゆうげん	ボロボロっていうのは
13:36	ゆうげん	商品が?
13:36	ゆうげん	入れ物が?
13:37	あすか 11/19 8/11	木が
13:37	あすか 11/19 8/11	めっちゃめくれたりしてるの私的に気になる
13:38	ゆうげん	暗くていまいちわからんけど
13:38	ゆうげん	酷いなら交換依頼するよ
13:38	あすか 11/19 8/11	どういう商品選んだん？？
13:39	あすか 11/19 8/11	[写真]
13:39	あすか 11/19 8/11	[写真]
13:39	あすか 11/19 8/11	[写真]
13:39	あすか 11/19 8/11	こういうイメージやったからボロボロしてるように見えるんかなぁ
14:02	ゆうげん	[写真]
14:02	ゆうげん	天然木やから
14:02	ゆうげん	たぶん多少ボロいかも
14:03	ゆうげん	リアルさにこだわってもうたわ
14:06	あすか 11/19 8/11	あー、リアルさにこだわったのね
14:07	あすか 11/19 8/11	ぺろぺろめくれてるのがナギが余計にめくりそうやしそれがボロボロリビングの床に落ちてそう、、、
14:24	ゆうげん	すまんて
14:24	ゆうげん	そうなったら色塗ったりコーティングしたりしよう
14:30	あすか 11/19 8/11	スリーコインズもあったら買っとこかな、550円
14:40	あすか 11/19 8/11	19.20天気あやし
14:44	ゆうげん	20はさておき
14:44	ゆうげん	19はやばい
14:45	あすか 11/19 8/11	ね、やべぇ
14:45	あすか 11/19 8/11	なんかいつも天気やべぇ
15:40	あすか 11/19 8/11	[動画]
15:40	あすか 11/19 8/11	おっきい滑り台ある公園落ち葉やばい
15:40	あすか 11/19 8/11	[動画]
15:54	ゆうげん	ほぼ落ちとるやん
15:57	あすか 11/19 8/11	まだまだ木にも残ってたけど
15:57	あすか 11/19 8/11	これはまた写真撮りたいやつ〜
15:57	ゆうげん	焼き芋したいね
15:57	ゆうげん	やっていいのかわからんけど
15:57	あすか 11/19 8/11	やばいよねこれ〜
15:58	あすか 11/19 8/11	あの助松公園もこんなんなってるかな？助松公園ならいけそう
15:58	あすか 11/19 8/11	あかんやろうけど(笑)
15:58	ゆうげん	助松公園ってどこや
16:03	ゆうげん	調べたら焚火台ではダメでBBQコンロ(足長いやつ)はええのね
16:04	ゆうげん	プチミグ撮った公園ね
16:37	あすか 11/19 8/11	助松公園？
16:50	ゆうげん	そそ
16:50	ゆうげん	海沿いのとこやろ?
16:51	あすか 11/19 8/11	海沿いかな？でも前写真撮りに行った時なんかやってる人おった
16:58	ゆうげん	そそ
16:58	ゆうげん	"あそこと
浜寺公園、なぎさ公園が焚き火できる"
16:58	ゆうげん	めっちゃいいスポットやん北助松
16:59	ゆうげん	いざ住んでみることになったらいい所よく見つかるわ
17:28	あすか 11/19 8/11	わろた
17:29	ゆうげん	心すさんだら焚き火行こ
17:29	ゆうげん	家の屋上では火の粉ちるからBBQにしとこ
17:30	あすか 11/19 8/11	BBQしたいよな屋上で
17:30	あすか 11/19 8/11	でも春まで待たないと寒い
17:30	ゆうげん	寒い季節こそやろ
17:30	ゆうげん	屋上でココア作って夜空を眺めて一息つくんや
17:32	あすか 11/19 8/11	みんなダウンはおらなw
17:33	ゆうげん	いうてきたすけそんな寒ないよな
17:33	ゆうげん	0度下回らんし
17:33	あすか 11/19 8/11	いや、毎年普通に寒いわw
17:41	ゆうげん	19日か
17:41	ゆうげん	20日
17:42	ゆうげん	ロイホ行かん?
17:42	ゆうげん	会社の金券貰ってんねんけど
17:42	ゆうげん	こっちで行く機会全然なくて
17:42	ゆうげん	1万円分くらいある
17:42	あすか 11/19 8/11	ロイホこの辺ないけど
17:42	あすか 11/19 8/11	(´・ω・｀)
17:43	あすか 11/19 8/11	どこまで行ったらあるんやろ？
17:44	ゆうげん	[写真]
17:44	ゆうげん	羽衣の向こう
17:54	あすか 11/19 8/11	[写真]
17:55	あすか 11/19 8/11	車で14分やって
17:55	ゆうげん	堺のショールーム
17:55	ゆうげん	行きがてらに言ったらいいと思う
17:55	あすか 11/19 8/11	しゅんと母連れて日曜日のお昼とかでもいいかもね
17:56	ゆうげん	金券忘れんようにしとこ
17:58	あすか 11/19 8/11	ロイホとか滅多に行かんよね
18:10	ゆうげん	俺人生で１回しかないかも
18:10	ゆうげん	高校の時
18:46	あすか 11/19 8/11	私2.3回くらいかな
18:47	ゆうげん	あやみにお金貸してって
18:47	ゆうげん	言われた
18:47	あすか 11/19 8/11	どしたん？？
18:47	ゆうげん	アウター欲しいんやって
18:47	ゆうげん	給料日まだやから
18:47	あすか 11/19 8/11	そうなのか
18:47	ゆうげん	すごい白かった
18:47	あすか 11/19 8/11	すごい白かった？
18:47	ゆうげん	[写真]
18:47	あすか 11/19 8/11	わぁ、すごい
18:48	あすか 11/19 8/11	給料入ったら貸すって言ったん？
18:48	ゆうげん	返す
18:48	ゆうげん	やね
18:48	あすか 11/19 8/11	給料入ったら返すって？
18:48	ゆうげん	そそ
18:48	あすか 11/19 8/11	めっちゃ真っ白、すごい
18:49	あすか 11/19 8/11	そなのね
18:49	ゆうげん	あすかが絶対気ないタイプね
19:00	ゆうげん	ちなみに
19:00	ゆうげん	スウェットって
19:00	ゆうげん	サイズ感どんなもんなん
19:08	あすか 11/19 8/11	"うん、私は着ないタイプ！
でもあやみちゃん似合いそう"
19:09	あすか 11/19 8/11	着てないからわからん、一瞬広げただけ
19:09	ゆうげん	一応サイズ感見といて
19:11	ゆうげん	下にシャツ着れるかとか
19:11	あすか 11/19 8/11	おけ〜
19:11	ゆうげん	知っときたい
19:12	あすか 11/19 8/11	サイズは前送ったサイズやけど
19:12	あすか 11/19 8/11	私が見てもゆー君が中に何か着れるかわかるもんなのかな
19:20	ゆうげん	きてみてや
19:26	あすか 11/19 8/11	時間あったらねー
19:29	ゆうげん	おけ
19:30	ゆうげん	今から帰るで
19:30	ゆうげん	今週は金曜テレワーク
19:41	あすか 11/19 8/11	お疲れ様です
19:41	あすか 11/19 8/11	金曜日実家で仕事よね？
20:03	ゆうげん	そそ
20:03	ゆうげん	帰り車乗って帰れる?
20:26	あすか 11/19 8/11	金曜日の夜に車でこっち来るってことよね？
20:26	あすか 11/19 8/11	一応、ここ車停めれるよな？っていう話はした
20:27	ゆうげん	まああかんなら
20:27	ゆうげん	翌朝
20:28	あすか 11/19 8/11	いけると思うよ！もう1回確認はしとく
20:30	ゆうげん	おけ
21:21	あすか 11/19 8/11	國松家のコンパクトな普通車よな？
21:21	ゆうげん	うん
21:22	あすか 11/19 8/11	いけると思う
21:24	ゆうげん	ありがとう
22:24	あすか 11/19 8/11	オーナメントってビスクで買ったやつ以外なんか買った？？
22:28	ゆうげん	Francfrancで20個くらい
22:28	ゆうげん	球体
22:43	ゆうげん	いろこれ
22:43	ゆうげん	[写真]
23:19	あすか 11/19 8/11	おけ、ありがとう！
23:26	あすか 11/19 8/11	めっちゃ金ピカやな
23:27	あすか 11/19 8/11	[写真]
23:27	あすか 11/19 8/11	[写真]
23:27	あすか 11/19 8/11	前送ってたこれくらいのが好みやった
23:30	ゆうげん	まあ
23:30	ゆうげん	20個だけやし
23:30	ゆうげん	アスカの好みでまだ足せるよ
23:30	あすか 11/19 8/11	[動画]
23:30	あすか 11/19 8/11	この前アリオで見たこれ可愛かった
23:31	ゆうげん	アリオの何?
23:31	あすか 11/19 8/11	ニトリの系列
23:31	ゆうげん	ふむ
23:31	ゆうげん	あすかの好きなの揃えていいで
23:32	ゆうげん	2000円行かんやろうし
23:32	あすか 11/19 8/11	明日アリオ行こうかな、ナギと2人で🚃
23:32	あすか 11/19 8/11	スリコはメルペイで買い物する予定
23:32	ゆうげん	ちゃり?
23:32	あすか 11/19 8/11	🚃
23:32	ゆうげん	気をつけてな
23:33	あすか 11/19 8/11	自転車寒い🚲
23:34	ゆうげん	もうさすがにな
23:34	ゆうげん	東京は今暑い
23:35	あすか 11/19 8/11	大阪今日寒かった
23:35	あすか 11/19 8/11	明日も寒そう
23:36	あすか 11/19 8/11	19日やっぱり怪しいなぁ
23:36	あすか 11/19 8/11	☔️50% 
23:37	あすか 11/19 8/11	ユニバのはもう買ったん？
23:37	ゆうげん	まだ買えてない
23:39	あすか 11/19 8/11	19日行くのは行く？
23:39	ゆうげん	どうしようかな
23:39	ゆうげん	雨降ったらきついな
23:48	あすか 11/19 8/11	そうよなー、、
23:49	あすか 11/19 8/11	ウェザーニュースでは雨の予報じゃない
23:49	あすか 11/19 8/11	どっちが当たるのかね
23:57	ゆうげん	何時頃からとかわかる?

2022/11/15(火)
00:12	あすか 11/19 8/11	Yahooは1日前にならないとわからん
00:16	ゆうげん	おけ
00:16	ゆうげん	とりあえず明日見ていけそうなら買っとく
09:52	あすか 11/19 8/11	どだろね、てんき
11:01	ゆうげん	いけそうやない?
12:48	ゆうげん	何回やっても
12:48	ゆうげん	クレジットカード通らないから
12:48	ゆうげん	コンビニにする
13:03	ゆうげん	購入申請はしたよ
13:03	ゆうげん	今日払っとく
13:35	ゆうげん	帰る前に髪切りたかったなぁ
14:28	あすか 11/19 8/11	ありがと！
14:28	あすか 11/19 8/11	私はカット12/2やぁぁ
14:28	あすか 11/19 8/11	[写真]
14:28	あすか 11/19 8/11	[動画]
14:28	あすか 11/19 8/11	[動画]
14:34	ゆうげん	ニットベスト安なってもうたな
14:34	ゆうげん	なぎおこっとる
14:35	ゆうげん	うさみみかと思ったら
14:35	ゆうげん	トナカイか
14:36	あすか 11/19 8/11	ね
14:36	あすか 11/19 8/11	そ、トナカイ
15:28	あすか 11/19 8/11	[写真]
15:28	あすか 11/19 8/11	こんな感じやった
15:33	ゆうげん	ありがとう
15:33	ゆうげん	薄い?
15:35	あすか 11/19 8/11	そやね、中なんか着よかなって感じ
15:36	あすか 11/19 8/11	アウターもオーバーサイズのカーディガンとかにしないとスウェット出るよね？
15:37	ゆうげん	裏毛でもないんか
15:38	ゆうげん	ぴちっとしたアウターは合わせられんね
16:11	ゆうげん	クレジットカード会社から電話して
16:11	ゆうげん	やっぱり止められてたみたい
16:24	あすか 11/19 8/11	そやね
16:24	あすか 11/19 8/11	そーよね、どーしよ
16:25	あすか 11/19 8/11	なんでとめられてたんやろ？
16:25	ゆうげん	多いんやろね
16:25	ゆうげん	不正が
16:30	あすか 11/19 8/11	そうなのね、、
16:34	ゆうげん	まあ変になってなくてよかった
16:34	ゆうげん	スウェットなかなか大きいから
16:35	ゆうげん	太すぎないパンツ(ネイビーかブラウン)はこうかな
16:37	あすか 11/19 8/11	私ユニクロのブラウンはこかな？
16:40	ゆうげん	上下ダボになれへん?
16:40	ゆうげん	スカート系の方が合いそう
17:00	あすか 11/19 8/11	スカートなんか出てたかなぁ
17:00	あすか 11/19 8/11	また見てみる
17:09	ゆうげん	おけ
17:09	ゆうげん	こっちのはあるんやけどな
17:44	あすか 11/19 8/11	下よりアウターどうしよ
17:47	ゆうげん	俺はいくらでも選べるけど
17:47	あすか 11/19 8/11	アウターこそ全然出してない
18:34	ゆうげん	カーディガンだけじゃ寒いと思う
19:12	ゆうげん	帰ります
19:56	あすか 11/19 8/11	そだよね、どーしよっかな、なんかあれに合うの置いてたかなぁ、、
19:56	あすか 11/19 8/11	お疲れ様です
19:57	あすか 11/19 8/11	[写真]
19:57	あすか 11/19 8/11	[写真]
19:57	あすか 11/19 8/11	[写真]
19:57	あすか 11/19 8/11	[写真]
19:57	あすか 11/19 8/11	ナギの笑顔をお届け
19:57	ゆうげん	なぎデカ
19:57	ゆうげん	カツカツやな
19:57	ゆうげん	めっっっちゃ
19:57	ゆうげん	かわ
19:59	ゆうげん	早く2人を抱きしめたいね
20:01	あすか 11/19 8/11	[写真]
20:01	あすか 11/19 8/11	[写真]
20:02	あすか 11/19 8/11	[動画]
20:02	あすか 11/19 8/11	[動画]
20:02	あすか 11/19 8/11	[動画]
20:02	あすか 11/19 8/11	[動画]
20:02	ゆうげん	ええね
20:02	ゆうげん	微笑ましい
20:02	ゆうげん	(   ◜ω◝ )
20:05	あすか 11/19 8/11	ずーっと走ってた
20:05	あすか 11/19 8/11	ワンパクboy
20:09	ゆうげん	"大変やけど
男の子の可愛さ凝縮しとるよね"
20:09	ゆうげん	大変やけど
20:09	ゆうげん	すっごい大変やけど
20:09	あすか 11/19 8/11	そうなんよね、男の子の可愛さが詰まってる系男子
20:10	あすか 11/19 8/11	インスタでもそれ言ってくれる人いてる
20:11	ゆうげん	たか
20:11	ゆうげん	てか
20:11	ゆうげん	ここどこや
20:11	ゆうげん	こんな広いとこ
20:11	あすか 11/19 8/11	ここ、アリオの横の公園
20:11	ゆうげん	あーね
20:11	あすか 11/19 8/11	[動画]
20:11	あすか 11/19 8/11	トレインとねずみは母のおつかい
20:11	ゆうげん	なんか
20:11	ゆうげん	買っとる
20:12	あすか 11/19 8/11	1500円くらいのニトリ系列のオーナメントと、スリコはロウソク買った
20:12	あすか 11/19 8/11	🕯.*
20:12	ゆうげん	"なにこれ
ふで?"
20:12	あすか 11/19 8/11	🕯
20:12	ゆうげん	かんどるか
20:12	ゆうげん	俺も大昔に買ったランタンで火を見ながらギターの練習してる
20:12	あすか 11/19 8/11	なんか、ウッドフェンスは思ったより小さかったからやめた
20:12	ゆうげん	昨日の夜とか
20:13	ゆうげん	送ったやつおっきいやろ
20:13	あすか 11/19 8/11	送ってくれたヤツ大きいけど……けど……て感じw
20:13	ゆうげん	"まあ
いがいとなじむよきっと"
20:13	あすか 11/19 8/11	[写真]
20:13	あすか 11/19 8/11	[写真]
20:13	あすか 11/19 8/11	綺麗な寝顔
20:14	ゆうげん	きれい
20:14	ゆうげん	可愛いね
20:29	ゆうげん	足元隠しスタジオクリップにすりゃ良かったね
21:03	あすか 11/19 8/11	スタジオクリップのどんなんなの？
21:03	あすか 11/19 8/11	[写真]
21:03	あすか 11/19 8/11	なんかこれおもろ
21:40	ゆうげん	鳥がシュール
21:44	ゆうげん	[写真]

2022/11/16(水)
08:56	あすか 11/19 8/11	かわいいね
08:58	ゆうげん	おはよう
08:58	ゆうげん	明日遅番からのバスやから
08:58	ゆうげん	荷物もっていかないと
09:22	あすか 11/19 8/11	あら、、遅番からのバスなのか、、荷物多かったっけ？
09:26	ゆうげん	俺の荷物は少ないかな
09:26	ゆうげん	アスカのコンバースと
09:26	ゆうげん	ニューバランスの
09:26	ゆうげん	替えの靴持っていこうかな思ってる
09:27	ゆうげん	もうボロボロやろうから
09:41	あすか 11/19 8/11	公園とか行くからどうせ使用感すぐ出るし家建つまではあれ使っとこかな？て思ってた
09:42	ゆうげん	汚れもそうやけどソールもかなり削れて足の不可も大きいし
09:42	ゆうげん	"替えとこう
十分に頑張った"
09:43	あすか 11/19 8/11	ニューバランスそんな使ってたかな？
09:45	ゆうげん	いや
09:45	ゆうげん	これは俺とおそろい
14:10	あすか 11/19 8/11	そなのね
14:11	ゆうげん	[写真]
14:11	ゆうげん	あやみの言ってた
14:11	ゆうげん	服
14:11	ゆうげん	お昼入ったら売り切れてた
14:11	ゆうげん	3分て
15:08	あすか 11/19 8/11	えwすごw
15:16	ゆうげん	怒られちゃうわ
15:16	ゆうげん	そしてメルカリでは17600▶︎27000円で売られてるわ
17:38	ゆうげん	"トワイライト・パス
入場日 2022年11月19日（土）
大人［12歳以上］1枚目
https://ticket2.usj.co.jp/t/hst/sp/qr?info=f01fc51c7f966b2417b29597200199943705696523a80ffc8334505

トワイライト・パス
入場日 2022年11月19日（土）
大人［12歳以上］2枚目
https://ticket2.usj.co.jp/t/hst/sp/qr?info=a73055917f966b27f7f1583e2001999437057026ebcc6c577054932

"
17:42	あすか 11/19 8/11	あ、お金貸すだけじゃなくて買うのも頼まれてたのね
17:42	あすか 11/19 8/11	わお、、
17:43	あすか 11/19 8/11	ありがとうー！
17:45	ゆうげん	あやみは学校で携帯触られへんからやって
17:47	あすか 11/19 8/11	そうよね、触れんよね
17:49	ゆうげん	ましてや3分で売り切れるからね
17:49	ゆうげん	インフルエンサーコラボなんだってね
17:50	ゆうげん	ユニバ15:00から21:00までおれるけど
17:50	ゆうげん	程よい時間で帰りたいね
17:51	ゆうげん	"俺はあすからを家の近くでおろして
その後実家に車もっていこうかな"
18:09	ゆうげん	[写真]
18:09	ゆうげん	おしい
18:09	あすか 11/19 8/11	そうなんやね、3分はやべぇ
18:10	あすか 11/19 8/11	ムリ
18:10	あすか 11/19 8/11	程よい時間がいい！
18:10	あすか 11/19 8/11	ユニバ着くの何時なるやろ
18:10	ゆうげん	目安何時くらい?
18:11	ゆうげん	"ショールームが14:00〜やから
15:00なら15:30くらいにユニバかな"
18:11	ゆうげん	ショールーム早く終われば終わるほど早くつけるね
18:26	あすか 11/19 8/11	堺から30分位で着くの？ユニバ
18:26	あすか 11/19 8/11	んー、晩ご飯どーする
18:26	ゆうげん	高速乗ったら
18:26	ゆうげん	35
18:26	ゆうげん	どうしようか
18:29	あすか 11/19 8/11	そうなのね
18:29	あすか 11/19 8/11	晩ご飯どーするかでかわるよね
18:29	あすか 11/19 8/11	"車は一緒に返しにいかん？
ゆーくんだけこっちに帰ってくるの遅なるのあれやし"
18:30	ゆうげん	いける?
18:30	ゆうげん	あすかご飯は翌日お昼でもいいよ
18:30	ゆうげん	ベビーカー持ってこ
18:31	あすか 11/19 8/11	ベビーカーはどの道持ってくつもりでおったしいけると思うよ
18:31	あすか 11/19 8/11	18日の夜じゃなくて？
18:32	ゆうげん	あ
18:32	ゆうげん	18よるか
18:32	あすか 11/19 8/11	そ、18の夜
18:32	あすか 11/19 8/11	ユニバ帰りは作れんw
18:32	ゆうげん	たぶん仕事終わって即向かっても19:00前後やと思う
18:32	あすか 11/19 8/11	自分の誕生日やからおサボりしたいし(笑)
18:32	ゆうげん	あ
18:32	あすか 11/19 8/11	おけ、19時前後ね
18:32	あすか 11/19 8/11	ん？
18:32	ゆうげん	ほんまや
18:32	ゆうげん	ユニバ誕生日
18:33	あすか 11/19 8/11	そやねん、昨年も今年も誕生日に打ち合わせ
18:33	ゆうげん	ʜᵅᵖᵖᵞʙⁱʳᵗᑋᵈᵃᵞ
18:33	あすか 11/19 8/11	まだや
18:33	ゆうげん	もう26
18:33	ゆうげん	三十路
18:36	あすか 11/19 8/11	ゆーくんと出会った時のゆーくんの年齢
18:37	あすか 11/19 8/11	19日晩ご飯どーする？
18:37	ゆうげん	"もうそんな経つのか
怖いな"
18:37	ゆうげん	んー
18:37	ゆうげん	んー
18:37	あすか 11/19 8/11	あ、あと20日に行く？ロイホ
18:37	ゆうげん	19は遅なるやろうし
18:37	ゆうげん	ユニバの近くで食べれないかな
18:47	あすか 11/19 8/11	どっかで食べて帰って来るならユニバは18時くらいまでには出たいかな
18:49	ゆうげん	2時間ちょいしかおられへんで
19:06	あすか 11/19 8/11	じゃあユニバで食べる？
19:09	ゆうげん	でもいいで
19:09	ゆうげん	なぎが食えるのあれば
19:09	あすか 11/19 8/11	何かしらあるはず〜
